Epoch: [57/100], cls_loss: 0.2463, transfer_loss: 0.1192, total_Loss: 0.3059, acc: 0.6056
Epoch: [58/100], cls_loss: 0.2229, transfer_loss: 0.1160, total_Loss: 0.2809, acc: 0.6109
Epoch: [59/100], cls_loss: 0.2309, transfer_loss: 0.1144, total_Loss: 0.2881, acc: 0.6045
Epoch: [60/100], cls_loss: 0.2125, transfer_loss: 0.1127, total_Loss: 0.2689, acc: 0.6035
Epoch: [61/100], cls_loss: 0.2127, transfer_loss: 0.1126, total_Loss: 0.2690, acc: 0.6003
Epoch: [62/100], cls_loss: 0.2137, transfer_loss: 0.1101, total_Loss: 0.2688, acc: 0.6060
Epoch: [63/100], cls_loss: 0.1869, transfer_loss: 0.1098, total_Loss: 0.2418, acc: 0.6084
Epoch: [64/100], cls_loss: 0.1681, transfer_loss: 0.1083, total_Loss: 0.2222, acc: 0.6124
Epoch: [65/100], cls_loss: 0.1826, transfer_loss: 0.1053, total_Loss: 0.2353, acc: 0.6028
Epoch: [66/100], cls_loss: 0.1780, transfer_loss: 0.1058, total_Loss: 0.2309, acc: 0.6134
Epoch: [67/100], cls_loss: 0.1922, transfer_loss: 0.1049, total_Loss: 0.2447, acc: 0.6053
Epoch: [68/100], cls_loss: 0.2037, transfer_loss: 0.1047, total_Loss: 0.2561, acc: 0.6024
Epoch: [69/100], cls_loss: 0.1729, transfer_loss: 0.1025, total_Loss: 0.2242, acc: 0.5946
Epoch: [70/100], cls_loss: 0.1489, transfer_loss: 0.1020, total_Loss: 0.1999, acc: 0.6017
Epoch: [71/100], cls_loss: 0.1772, transfer_loss: 0.1019, total_Loss: 0.2282, acc: 0.6070
Epoch: [72/100], cls_loss: 0.1635, transfer_loss: 0.1007, total_Loss: 0.2139, acc: 0.6035
Epoch: [73/100], cls_loss: 0.1722, transfer_loss: 0.0982, total_Loss: 0.2213, acc: 0.5932
Epoch: [74/100], cls_loss: 0.1721, transfer_loss: 0.0967, total_Loss: 0.2205, acc: 0.6092
Epoch: [75/100], cls_loss: 0.1604, transfer_loss: 0.0990, total_Loss: 0.2099, acc: 0.6024
Epoch: [76/100], cls_loss: 0.1733, transfer_loss: 0.0965, total_Loss: 0.2215, acc: 0.6088
Epoch: [77/100], cls_loss: 0.1227, transfer_loss: 0.0966, total_Loss: 0.1710, acc: 0.6127
Epoch: [78/100], cls_loss: 0.1429, transfer_loss: 0.0948, total_Loss: 0.1903, acc: 0.6141
Epoch: [79/100], cls_loss: 0.1346, transfer_loss: 0.0955, total_Loss: 0.1823, acc: 0.6053
Epoch: [80/100], cls_loss: 0.1463, transfer_loss: 0.0942, total_Loss: 0.1934, acc: 0.6120
Epoch: [81/100], cls_loss: 0.1348, transfer_loss: 0.0936, total_Loss: 0.1816, acc: 0.6109
Epoch: [82/100], cls_loss: 0.1692, transfer_loss: 0.0948, total_Loss: 0.2167, acc: 0.6138
Epoch: [83/100], cls_loss: 0.1265, transfer_loss: 0.0923, total_Loss: 0.1726, acc: 0.6088
Epoch: [84/100], cls_loss: 0.1398, transfer_loss: 0.0924, total_Loss: 0.1860, acc: 0.6081
Epoch: [85/100], cls_loss: 0.1816, transfer_loss: 0.0910, total_Loss: 0.2271, acc: 0.6045
Epoch: [86/100], cls_loss: 0.1316, transfer_loss: 0.0915, total_Loss: 0.1774, acc: 0.6116
Epoch: [87/100], cls_loss: 0.1434, transfer_loss: 0.0919, total_Loss: 0.1894, acc: 0.6120
Epoch: [88/100], cls_loss: 0.1377, transfer_loss: 0.0921, total_Loss: 0.1837, acc: 0.6084
Epoch: [89/100], cls_loss: 0.1720, transfer_loss: 0.0895, total_Loss: 0.2168, acc: 0.6013
Epoch: [90/100], cls_loss: 0.1439, transfer_loss: 0.0899, total_Loss: 0.1888, acc: 0.6035
Epoch: [91/100], cls_loss: 0.1443, transfer_loss: 0.0911, total_Loss: 0.1899, acc: 0.6163
Epoch: [92/100], cls_loss: 0.1388, transfer_loss: 0.0908, total_Loss: 0.1842, acc: 0.6109
Epoch: [93/100], cls_loss: 0.1366, transfer_loss: 0.0879, total_Loss: 0.1805, acc: 0.6074
Epoch: [94/100], cls_loss: 0.1031, transfer_loss: 0.0898, total_Loss: 0.1479, acc: 0.6148
Epoch: [95/100], cls_loss: 0.1365, transfer_loss: 0.0887, total_Loss: 0.1809, acc: 0.6045
Epoch: [96/100], cls_loss: 0.1330, transfer_loss: 0.0885, total_Loss: 0.1772, acc: 0.6056
Epoch: [97/100], cls_loss: 0.1225, transfer_loss: 0.0884, total_Loss: 0.1667, acc: 0.6141
Epoch: [98/100], cls_loss: 0.1320, transfer_loss: 0.0863, total_Loss: 0.1751, acc: 0.6084
Epoch: [99/100], cls_loss: 0.1167, transfer_loss: 0.0870, total_Loss: 0.1602, acc: 0.6081
